1.29037372844464,1.29037372844464,0.9035294117647059 12,16,15
1.2782003913838413,1.29037372844464,0.9035294117647059 16,20,20
1.2511907997801948,1.2752521613144294,0.8929411764705883 13,19,15
1.2391601190130777,1.2752521613144294,0.8929411764705883 16,21,17
1.2125784962904744,1.2601305941842187,0.8823529411764706 19,21,16
1.186282186155234,1.245009027054008,0.871764705882353 16,18,11
1.1745368179754794,1.245009027054008,0.871764705882353 19,21,16
1.1486684767212825,1.2298874599237974,0.8611764705882354 10,21,13
1.123085448054448,1.2147658927935867,0.8505882352941176 16,24,17
1.1116253924620556,1.2147658927935867,0.8505882352941176 12,17,11
1.0864703326762652,1.1996443256633762,0.8400000000000001 15,21,17
1.0616005854778368,1.1845227585331652,0.8294117647058823 9,18,15
1.0370161508667712,1.169401191402955,0.8188235294117647 12,16,15
1.0259840641554228,1.169401191402955,0.8188235294117647 13,14,16
1.0018275984254008,1.1542796242727444,0.8082352941176472 10,12,17
0.9909381680077334,1.1542796242727444,0.8082352941176472 12,14,20
0.967209671158755,1.1391580571425337,0.7976470588235295 13,13,17
0.943766486897139,1.124036490012323,0.7870588235294118 13,12,12
0.9331623690668343,1.124036490012323,0.7870588235294118 12,12,12
0.9101471536862621,1.1089149228821127,0.7764705882352942 12,12,17
0.8996856921496383,1.1089149228821127,0.7764705882352942 10,12,13
0.8770984456501097,1.0937933557519017,0.7658823529411765 10,10,18
0.8667796404071674,1.0937933557519017,0.7658823529411765 10,7,20
0.856460835164225,1.0937933557519017,0.7658823529411765 15,10,15
0.8344442138394215,1.0786717886216912,0.7552941176470589 14,9,5
0.8242680648901602,1.0786717886216912,0.7552941176470589 12,12,7
0.814091915940899,1.0786717886216912,0.7552941176470589 7,9,8
0.7926459197908203,1.0635502214914805,0.7447058823529411 15,8,8
0.7826124271352403,1.0635502214914805,0.7447058823529411 19,8,16
0.7725789344796603,1.0635502214914805,0.7447058823529411 11,8,15
0.7625454418240802,1.0635502214914805,0.7447058823529411 12,13,17
0.7525119491685002,1.0635502214914805,0.7447058823529411 7,11,12
0.7319218907805092,1.0484286543612698,0.7341176470588235 9,14,10
0.7220310544186104,1.0484286543612698,0.7341176470588235 10,14,8
0.7121402180567117,1.0484286543612698,0.7341176470588235 12,9,14
0.7022493816948129,1.0484286543612698,0.7341176470588235 12,11,19
0.7023444858906003,1.0635502214914805,0.7447058823529411 11,11,20
0.7021542774990254,1.0786717886216912,0.7552941176470589 4,8,7
0.7113793844904118,1.1089149228821127,0.7764705882352942 4,9,4
